Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3905048,,None,487.61,0,3.43,530,COc1cc(OC)cc(N(CCN2CCN(C)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',7943.28,nM,5.1,,,UO_0000065,10.46,0.19,1.67,7.11,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.1
CHEMBL3942506,,None,529.04,0,3,803,COC[C@@H](O)CN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(CCCN)c3)nc2c1.Cl,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3899721,,None,555.44,2,5.39,816,COc1cc(OC)cc(N(CC#Cc2cccnc2Br)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3944937,,None,544.54,2,5.65,820,COc1cc(OC)cc(N(CC#Cc2ncccc2C(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL2158230,,None,488.64,0,4,20,N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCN4CCOCC4)CC3)cc2C2=CCCCC2)[nH]1,IC50,'=',8,nM,8.1,,,UO_0000065,16.57,0.31,4.1,8.32,0,CHEMBL2161442,Inhibition of FLT3 in human MV411 cells assessed as inhibition of cell proliferation after 72 hrs by CellTiter-Glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MV4-11,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL2157860,1,Scientific Literature,J Med Chem,2011,CHEMBL3308063,,,,8
CHEMBL3911948,,None,483.58,0,4.7,567,COc1cc(OC)cc(N(CCn2c(C)cnc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3968818,,None,537.11,2,5.45,581,COc1cc(OC)cc(N(CCCN2CCCC2(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,IC50,'=',9120.11,nM,5.04,,,UO_0000065,10.07,0.19,-0.41,7.35,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.04
CHEMBL3889711,,None,548.63,2,3.24,100,COc1cc(OC)cc(N(Cc2nccn2S(=O)(=O)N(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3895378,,None,418.5,0,3.53,609,COc1cc(OC)cc(N(C[C@H](C)N)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',8709.64,nM,5.06,,,UO_0000065,12.09,0.22,1.53,5.54,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.06
CHEMBL3957414,,None,418.5,0,3.53,610,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)[C@H](C)CN)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3925114,,None,517.63,1,3.78,615,CNC(=O)Cn1cc(-c2cnc3ccc(N(CCCNC(C)C)c4cc(OC)cc(OC)c4)cc3n2)cn1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3962492,,None,391.43,0,2.87,706,COc1cc(O)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',7762.47,nM,5.11,,,UO_0000065,13.05,0.24,2.24,5.29,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.11
CHEMBL3964096,,None,454.96,0,3.87,647,COc1cc(O)cc(N(CCNC(C)C)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1.Cl,IC50,'=',6456.54,nM,5.19,,,UO_0000065,12.4,0.23,1.32,5.23,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.19
CHEMBL3896249,,None,615.78,2,6.22,650,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCN(C(=O)OC(C)(C)C)CC5)c4)nc3c2)c1,IC50,'=',4265.8,nM,5.37,,,UO_0000065,8.72,0.16,-0.85,5.02,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.37
CHEMBL3969446,,None,484.6,0,4.98,60,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C5CCNCC5)c4)nc3c2)c1,IC50,'=',5370.32,nM,5.27,,,UO_0000065,10.87,0.2,0.29,6.81,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.27
CHEMBL3947826,,None,415.5,0,4.6,221,COc1cccc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1OC,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3925306,,None,549.12,2,5.45,62,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCC5CCNCC5)c4)nc3c2)c1.Cl,IC50,'=',5370.32,nM,5.27,,,UO_0000065,10.28,0.19,-0.18,6.81,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5.27
CHEMBL3951245,,None,486.53,0,4.14,23,COc1cc(OC)cc(N(Cc2cc(C)no2)c2ccc3ncc(-c4cnn(CCO)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3927327,,None,565.12,1,4.78,229,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCCN5CCOCC5)c4)nc3c2)c1.Cl,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3918011,,None,562.7,1,4.66,59,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C5CCN(S(C)(=O)=O)CC5)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3976219,,None,530.63,1,3.9,246,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C(C)(C)C(=O)NCCO)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3962805,,None,544.66,1,4.56,250,COCCNC(=O)C(C)(C)n1cc(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)cn1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3985750,,None,502.58,1,3.17,253,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)NCCO)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3983115,,None,516.6,1,3.82,254,COCCNC(=O)Cn1cc(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)cn1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL3901357,,None,500.65,2,5.16,39,COc1cc(OC)cc(N(CCN2C[C@H](C)C[C@H](C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3880348,Inhibition of FLT3 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,CHEMBL3307634,,,,5
CHEMBL1668411,,None,362.38,0,1.6,LL-Z1640-2,COc1cc(O)c2c(c1)/C=C/C[C@@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,IC50,'=',4.9,nM,8.31,,,UO_0000065,22.93,0.44,6.71,7.33,0,CHEMBL1670772,Inhibition of human recombinant FLT-3 kinase expressed in insect cells after 90 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1667852,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,0.0049
CHEMBL1938957,,None,240.24,0,2.47,4C3,Fc1ccc(-n2cc(-c3ccccn3)nn2)cc1,IC50,'=',6700,nM,5.17,,,UO_0000065,21.54,0.39,2.7,11.87,0,CHEMBL1941739,Inhibition of FLT3 by colorimetric analysis,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1938312,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,6.7
CHEMBL1938960,,None,291.29,0,3.02,4D3,Fc1ccc(-n2cc(-c3ccc4nccnc4c3)nn2)cc1,IC50,'=',12400,nM,4.91,,,UO_0000065,16.84,0.3,1.89,8.69,0,CHEMBL1941739,Inhibition of FLT3 by colorimetric analysis,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1938312,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,12.4
CHEMBL388978,STAUROSPORINE,None,466.54,0,4.35,staurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',1,nM,9,,,UO_0000065,19.29,0.35,4.65,12.96,0,CHEMBL972542,Inhibition of FLT3,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1138507,1,Scientific Literature,J Med Chem,2009,None,,,,0.001
CHEMBL7735,,None,276.3,0,3.59,4a,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,IC50,'=',570,nM,6.24,,,UO_0000065,22.6,0.41,2.65,9.07,0,CHEMBL854264,Inhibition of endogenous FLT3 in EOL1 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EOL1,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1147798,1,Scientific Literature,J Med Chem,2006,CHEMBL3308381,,,,0.57
CHEMBL1945498,,None,506,2,6.35,11f,CN(C)CCCc1ccc(C(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,IC50,'=',5600,nM,5.25,,,UO_0000065,10.38,0.21,-1.1,9.89,0,CHEMBL1948347,Inhibition of FLT3,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1944579,1,Scientific Literature,J Med Chem,2012,None,,,,5600
CHEMBL1945497,,None,522,2,6.23,11e,CN(C)CCCc1ccc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,IC50,'=',1600,nM,5.8,,,UO_0000065,11.1,0.23,-0.43,9.3,0,CHEMBL1948347,Inhibition of FLT3,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1944579,1,Scientific Literature,J Med Chem,2012,None,,,,1600
CHEMBL1945173,,None,468.03,1,5.34,11d,COc1ccc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=S)C2,IC50,'=',590,nM,6.23,,,UO_0000065,13.31,0.27,0.89,10,0,CHEMBL1948347,Inhibition of FLT3,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1944579,1,Scientific Literature,J Med Chem,2012,None,,,,590
CHEMBL1945170,,None,438,1,5.33,11a,CN(C)CCCc1cccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,IC50,'=',28,nM,7.55,,,UO_0000065,17.24,0.34,2.22,14.23,0,CHEMBL1948347,Inhibition of FLT3,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL1944579,1,Scientific Literature,J Med Chem,2012,None,,,,28
CHEMBL4749779,,None,450.54,0,3.73,2,COc1cc2ncnc(Nc3cnc(OCCC4CC4)nc3)c2cc1OCC1CCNCC1,IC50,'>',50118.72,nM,,,,UO_0000065,,,,,0,CHEMBL4739200,Inhibition of His6/TEV fused-GST-tagged Flt3 (unknown origin) (H564 to S993 residues) using Axltide (CKKSRGDYMTMQJ-acid) peptide as substrate preincubated for 30 mins followed by substrate and ATP addition at Km concentration measured after 75 mins by RapidFire LC-MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4732252,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,,,4.3
CHEMBL4782810,,None,478.5,0,3.11,15,CNC(=O)c1sc(N2CC3CC2(CNC(=O)c2c[nH]c4ncc(C)cc24)C3)nc1C(F)(F)F,IC50,'=',1584.89,nM,5.8,,,UO_0000065,12.12,0.24,2.69,5.63,0,CHEMBL4739200,Inhibition of His6/TEV fused-GST-tagged Flt3 (unknown origin) (H564 to S993 residues) using Axltide (CKKSRGDYMTMQJ-acid) peptide as substrate preincubated for 30 mins followed by substrate and ATP addition at Km concentration measured after 75 mins by RapidFire LC-MS analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL4732252,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR,,5.8
CHEMBL3357185,,None,409.5,0,3.21,10,C=CS(=O)(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OCC1CCCCC1,IC50,'>=',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3385422,Inhibition of recombinant FLT3 (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL3357175,,None,319.36,0,2.28,22,C=CC(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OC(C)C,IC50,'>=',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3385423,Inhibition of recombinant FLT3 D835Y mutant (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P36888,D835Y,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL3357184,,None,421.45,0,2.97,9,C=CS(=O)(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OCc1ccc(F)cc1,IC50,'>=',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3385424,Inhibition of recombinant FLT3 ITD mutant (unknown origin) by RBC kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL3357185,,None,409.5,0,3.21,10,C=CS(=O)(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OCC1CCCCC1,IC50,'>=',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3385424,Inhibition of recombinant FLT3 ITD mutant (unknown origin) by RBC kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL3357175,,None,319.36,0,2.28,22,C=CC(=O)NC/C=C/c1cc(OC)cc(O)c1C(=O)OC(C)C,IC50,'>=',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3385424,Inhibition of recombinant FLT3 ITD mutant (unknown origin) by RBC kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,UNDEFINED MUTATION,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3352474,1,Scientific Literature,Bioorg Med Chem,2014,None,,,,30
CHEMBL1952329,SGI-1776,1,405.42,0,4.05,SGI-1776,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3375415,Inhibition of human Flt3 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,Homo sapiens,SINGLE PROTEIN,CHEMBL3351833,1,Scientific Literature,ACS Med Chem Lett,2015,None,,,,
