Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,,,,,,,,,,,,,,,,,,,
CHEMBL5835345,,None,350.4,0,3.2,BDBM446052,O=C1Cc2cc(-c3ccc4nc(NC(=O)C5CC5)sc4c3)cnc2N1,IC50,'=',20.3,nM,7.69,,1019654,UO_0000065,21.95,0.42,4.49,9.16,1,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5891328,,None,366.42,0,4.44,BDBM446057,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c2)ccc2cn[nH]c12,IC50,'=',3.8,nM,8.42,,1019659,UO_0000065,22.98,0.44,3.98,11.91,1,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3923154,,None,417.39,0,4.22,BDBM230761,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCC2)c(-c2ccn[nH]2)c1,IC50,'=',0.8,nM,9.1,,740607,UO_0000065,21.79,0.41,4.88,10.94,1,CHEMBL5733328,Caliper Assay: Caliper ABL1 (64-515) Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4106490,,None,448.47,0,4.51,BDBM230771,O=C(Nc1ccc(SC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccc[nH]2)c1,IC50,'=',3.7,nM,8.43,,740626,UO_0000065,18.8,0.37,3.92,10.38,1,CHEMBL5733327,Radiometric Filter-Binding Assay: Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4114855,,None,473.87,0,3.94,BDBM230791,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC[C@@H](O)C2)[nH]1,IC50,'=',0.7,nM,9.15,,740665,UO_0000065,19.32,0.38,5.21,8.01,1,CHEMBL5733328,Caliper Assay: Caliper ABL1 (64-515) Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3939643,,None,489.87,0,2.91,BDBM230792,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@H](O)[C@@H](O)C2)[nH]1,IC50,'=',0.4,nM,9.4,,740667,UO_0000065,19.18,0.38,6.49,6.99,1,CHEMBL5733328,Caliper Assay: Caliper ABL1 (64-515) Assay: The assay plates were prepared by addition of 50 nL per well of compound solution in 90% DMSO. The kinase reactions were started by stepwise addition of 4.5 μL per well of peptide/ATP-solution (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3929135,,None,469.83,0,4.74,BDBM230794,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(F)(F)C2)c(-c2ccn[nH]2)c1,IC50,'=',5.5,nM,8.26,,740670,UO_0000065,17.58,0.35,3.52,9.93,1,CHEMBL5733327,Radiometric Filter-Binding Assay: Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4108473,,None,434.37,0,3.46,BDBM230754,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cnoc2)c1,IC50,'=',9,nM,8.05,,740596,UO_0000065,18.52,0.35,4.59,7.99,1,CHEMBL5733327,Radiometric Filter-Binding Assay: Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4110991,,None,450.44,0,3.93,BDBM230756,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncs2)c1,IC50,'=',5.3,nM,8.28,,740598,UO_0000065,18.37,0.36,4.35,9.45,1,CHEMBL5733327,Radiometric Filter-Binding Assay: Radio ABL1 (64-515) Assay: For determination of ABL kinase activity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5794010,,None,459.84,0,4.38,BDBM477777,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCOC1,IC50,'=',0.42,nM,9.38,,993394,UO_0000065,20.39,0.4,5,9.97,0,CHEMBL5736310,Biochemical Kinase Assay: ABL1 WT protein (64-515aa) containing an N-terminal His tag was produced by co-expression with YopH in Sf9 insect cells. Cells were harvested by centrifugation and resuspended in 50 mM Tris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5915572,,None,485.88,0,4.83,BDBM477779,C[C@H]1Cn2c(nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CO1,IC50,'=',0.83,nM,9.08,,993396,UO_0000065,18.69,0.36,4.25,9.96,0,CHEMBL5736310,Biochemical Kinase Assay: ABL1 WT protein (64-515aa) containing an N-terminal His tag was produced by co-expression with YopH in Sf9 insect cells. Cells were harvested by centrifugation and resuspended in 50 mM Tris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5768316,,None,359.35,0,4.43,BDBM515037,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC(F)(F)C3)cn2c1,IC50,'=',55,nM,7.26,,1080960,UO_0000065,20.2,0.38,2.83,15.65,0,CHEMBL5737219,Kinase Assay: c-abl: ADP-Glo assay kit was purchased from Promega. Magnesium chloride (MgCl2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6005206,,None,355.39,0,4.56,BDBM515063,CC(C)c1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,IC50,'=',550,nM,6.26,,1080998,UO_0000065,17.61,0.33,1.7,13.49,0,CHEMBL5737219,Kinase Assay: c-abl: ADP-Glo assay kit was purchased from Promega. Magnesium chloride (MgCl2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3261391,,None,402.48,0,1.92,8j,CCOc1ccc(S(=O)(=O)N2CCCC2)cc1-c1nnc2c(n1)c(C)nn2C,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL3407087,Inhibition of Abl (unknown origin) using GGEAIYAAPFKK peptide as substrate by [gamma-33P]ATP assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3400118,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,50,,,,,,,,,,,,,,,,,,,
CHEMBL3261395,,None,392.44,0,0.4,8o,CCOc1ccc(S(=O)(=O)NCCO)cc1-c1nnc2c(n1)c(C)nn2C,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL3407087,Inhibition of Abl (unknown origin) using GGEAIYAAPFKK peptide as substrate by [gamma-33P]ATP assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3400118,1,Scientific Literature,Bioorg Med Chem,2015,None,,,,50,,,,,,,,,,,,,,,,,,,
CHEMBL941,IMATINIB,4,493.62,0,4.59,Imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,IC50,'=',2700,nM,5.57,,,UO_0000065,11.28,0.21,0.98,6.45,1,CHEMBL1768765,Inhibition of human wild type ABL1 assessed as [gamma33P]ATP incorporation into poly-Ala-Glu-Lys-Tyr after 60 mins by microplate scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1764978,1,Scientific Literature,J Med Chem,2011,None,,,,2.7,,,,,,,,,,,,,,,,,,,
CHEMBL1688860,,None,538.57,2,5.13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2347723,,None,343.41,0,3.09,10b,COc1ccccc1-c1ccc2nc(NC(=O)NCCO)sc2c1,IC50,'=',0.064,nM,10.19,,,UO_0000065,29.68,0.58,7.1,12.21,0,CHEMBL2353816,Inhibition of breakpoint cluster region-Abelson tyrosine kinase T315I mutant (unknown origin) using [gamma-33P]ATP as substrate by radiometric kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2346496,1,Scientific Literature,J Med Chem,2013,None,,,,0.064,,,,,,,,,,,,,,,,,,,
CHEMBL2347751,,None,298.35,0,2.59,5u,CCNC(=O)Nc1nc2ccc(-c3ccnn3CC)cc2[nH]1,IC50,'=',171.5,nM,6.77,,,UO_0000065,22.68,0.42,4.18,7.72,0,CHEMBL2353816,Inhibition of breakpoint cluster region-Abelson tyrosine kinase T315I mutant (unknown origin) using [gamma-33P]ATP as substrate by radiometric kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2346496,1,Scientific Literature,J Med Chem,2013,None,,,,171.5,,,,,,,,,,,,,,,,,,,
CHEMBL2347749,,None,295.35,0,3.07,5r,CCNC(=O)Nc1nc2ccc(-c3ccnc(C)c3)cc2[nH]1,IC50,'=',39,nM,7.41,,,UO_0000065,25.09,0.46,4.34,8.96,0,CHEMBL2353816,Inhibition of breakpoint cluster region-Abelson tyrosine kinase T315I mutant (unknown origin) using [gamma-33P]ATP as substrate by radiometric kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2346496,1,Scientific Literature,J Med Chem,2013,None,,,,39,,,,,,,,,,,,,,,,,,,
CHEMBL2347739,,None,310.36,0,3.38,5h,CCNC(=O)Nc1nc2ccc(-c3ccccc3OC)cc2[nH]1,IC50,'=',6.2,nM,8.21,,,UO_0000065,26.45,0.49,4.83,10.38,0,CHEMBL2353816,Inhibition of breakpoint cluster region-Abelson tyrosine kinase T315I mutant (unknown origin) using [gamma-33P]ATP as substrate by radiometric kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2346496,1,Scientific Literature,J Med Chem,2013,None,,,,6.2,,,,,,,,,,,,,,,,,,,
CHEMBL2347738,,None,308.39,0,3.93,5g,CCNC(=O)Nc1nc2ccc(-c3ccccc3CC)cc2[nH]1,IC50,'=',44.9,nM,7.35,,,UO_0000065,23.83,0.44,3.42,10.53,0,CHEMBL2353816,Inhibition of breakpoint cluster region-Abelson tyrosine kinase T315I mutant (unknown origin) using [gamma-33P]ATP as substrate by radiometric kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2346496,1,Scientific Literature,J Med Chem,2013,None,,,,44.9,,,,,,,,,,,,,,,,,,,
CHEMBL472525,,None,280.33,0,3.37,2,CCNC(=O)Nc1nc2cc(-c3ccccc3)ccc2[nH]1,IC50,'=',43.7,nM,7.36,,,UO_0000065,26.25,0.48,3.99,10.54,0,CHEMBL2353816,Inhibition of breakpoint cluster region-Abelson tyrosine kinase T315I mutant (unknown origin) using [gamma-33P]ATP as substrate by radiometric kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,P00519,T315I,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL2346496,1,Scientific Literature,J Med Chem,2013,None,,,,43.7,,,,,,,,,,,,,,,,,,,
CHEMBL55683,,None,293.29,0,3.19,36,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1,IC50,'=',61000,nM,4.21,,,UO_0000065,14.37,0.26,1.02,4.49,0,CHEMBL846547,Inhibition of v-Abl tyrosine kinase.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130562,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,,,,61,,,,,,,,,,,,,,,,,,,
CHEMBL4439424,,None,580.68,2,6.02,24,CN1CCN(Cc2ccc(NC(=O)CCSc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)cc2C(F)(F)F)CC1,IC50,'=',2,nM,8.7,,,UO_0000065,14.98,0.29,2.68,11.28,0,CHEMBL4383509,Inhibition of inactive wild type His-tagged ABL (229 to 500 residues) (unknown origin) expressed in baculovirus infected sf9 cells assessed as reduction in autophosphorylation preincubated for 60 mins followed by ATP addition measured after 8 hrs by ADP-Glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4382204,1,Scientific Literature,Eur J Med Chem,2018,CHEMBL3308860,,,,0.002,,,,,,,,,,,,,,,,,,,
CHEMBL1933576,,None,475.48,0,2.98,13,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1936503,Inhibition of c-ABL,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1933058,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL202831,,None,492.58,0,3.48,9h,COc1cc(-c2cnc(O)c(C(=O)Nc3ccc(CN4CCN(C)CC4)cc3)c2)cc(OC)c1OC,IC50,,,,,,Not Determined,,,,,,0,CHEMBL865227,Inhibitory activity against Abl,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1149386,1,Scientific Literature,J Med Chem,2006,None,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1738758,ONVANSERTIB,2,532.53,1,1.92,7g,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1776510,Inhibition of ABL assessed as [33P]gamma-ATP incorporation into substrate after 60 mins by gamma counting,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1773059,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL504805,,None,396.37,0,4.36,16,Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(N)ncc2c1,IC50,'=',1400,nM,5.85,,,UO_0000065,14.77,0.28,1.49,7.93,0,CHEMBL955828,Inhibition of Abl by TR-FRET assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1150317,1,Scientific Literature,J Med Chem,2008,None,,,,1.4,,,,,,,,,,,,,,,,,,,
CHEMBL538507,,None,470.08,1,6.04,18,Cc1ccc(SCC(CN(C)C)C(=O)c2ccc(OCc3ccccc3)cc2)cc1C.Cl,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL847372,In vitro inhibition of the v-abl tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,BAO_0000249,cell membrane format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1128740,1,Scientific Literature,J Med Chem,1995,None,,,,100,,,,,,,,,,,,,,,,,,,
CHEMBL203071,,None,619.51,2,5.19,5,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(I)c2)cc1Nc1nccc(-c2cccnc2)n1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL892514,Inhibition of human Abl kinase expressed in Sf9 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1147914,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3308860,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1276179,,None,534.57,2,5.17,8l,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,IC50,'=',286,nM,6.54,,,UO_0000065,12.24,0.22,1.37,8.36,0,CHEMBL1285873,Inhibition of ABL1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1275379,1,Scientific Literature,J Med Chem,2010,None,,,,286,,,,,,,,,,,,,,,,,,,
CHEMBL4524615,,None,552.65,2,5.25,6g,CC(C)[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4425809,Inhibition of human full length recombinant His-tagged ABL1 expressed in baculovirus infected Sf9 insect cells using tyrosine 2 peptide as substrate preincubated for 1 hr measured after 2 hrs in presence of ATP by FRET-based Z'-Lyte assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4425102,1,Scientific Literature,J Med Chem,2016,CHEMBL3308860,,,,10000,,,,,,,,,,,,,,,,,,,
CHEMBL544067,,None,373.88,0,3.34,5,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL847372,In vitro inhibition of the v-abl tyrosine kinase activity in A431 membranes using angiotensin II as phosphate acceptor as substrate,B,BAO_0000249,cell membrane format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1128740,1,Scientific Literature,J Med Chem,1995,None,,,,100,,,,,,,,,,,,,,,,,,,
CHEMBL4446835,,None,440.46,0,3.85,10,C=CC(=O)Nc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)cc1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL4313082,Inhibition of human ABL using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL300817,,None,282.73,0,3.94,25,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,IC50,'=',1500,nM,5.82,,,UO_0000065,20.6,0.4,1.88,11.49,0,CHEMBL846547,Inhibition of v-Abl tyrosine kinase.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130562,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,,,,1.5,,,,,,,,,,,,,,,,,,,
CHEMBL271984,,None,374.4,0,4.3,22,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,IC50,'=',110,nM,6.96,,,UO_0000065,18.59,0.34,2.66,8.32,0,CHEMBL950238,Inhibition of Abl,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144684,1,Scientific Literature,J Med Chem,2008,None,,,,110,,,,,,,,,,,,,,,,,,,
CHEMBL58580,,None,392.42,0,4.41,23,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,IC50,'=',1300,nM,5.89,,,UO_0000065,15,0.27,1.48,5.68,0,CHEMBL846547,Inhibition of v-Abl tyrosine kinase.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130562,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,,,,1.3,,,,,,,,,,,,,,,,,,,
CHEMBL4453927,,None,398.23,0,4.01,8,Cn1ncc([N+](=O)[O-])c1C(=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,IC50,'=',31.62,nM,7.5,,,UO_0000065,18.83,0.41,3.49,7.29,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,7.5,,,,,,,,,,,,,,,,,,,
CHEMBL4533001,,None,270.72,0,3.56,13,CC(=O)Nc1nc(-c2ccc(Cl)c(F)c2)cs1,IC50,'=',3162.28,nM,5.5,,,UO_0000065,20.32,0.44,1.94,13.1,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,5.5,,,,,,,,,,,,,,,,,,,
CHEMBL4438258,,None,234.28,0,2.47,16,CC(=O)Nc1nc(-c2cccc(O)c2)cs1,IC50,'>',50118.72,nM,,,,UO_0000065,,,,,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,4.3,,,,,,,,,,,,,,,,,,,
CHEMBL4520919,,None,313.17,0,3.36,24,N#CCC(=O)Nc1nsc(-c2ccc(Cl)c(Cl)c2)n1,IC50,'=',1995.26,nM,5.7,,,UO_0000065,18.2,0.41,2.34,7.25,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,5.7,,,,,,,,,,,,,,,,,,,
CHEMBL4568860,,None,313.17,0,3.36,26,N#CCC(=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)ns1,IC50,'=',3162.28,nM,5.5,,,UO_0000065,17.56,0.4,2.14,6.99,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,5.5,,,,,,,,,,,,,,,,,,,
CHEMBL4538423,,None,306.15,0,3.91,27,N#CCC(=O)Nc1cccc(-c2ccc(Cl)c(Cl)c2)n1,IC50,'=',12589.25,nM,4.9,,,UO_0000065,16.01,0.33,0.99,7.45,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,4.9,,,,,,,,,,,,,,,,,,,
CHEMBL4471351,,None,272.13,0,2.65,29,CC(=O)NC1=NN(c2ccc(Cl)c(Cl)c2)CC1,IC50,'=',316.23,nM,6.5,,,UO_0000065,23.89,0.52,3.85,14.54,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,6.5,,,,,,,,,,,,,,,,,,,
CHEMBL4466716,,None,370.19,0,4.23,41,O=C(NC1=NN(c2ccc(Cl)c(Cl)c2)CC1)c1c(F)cccc1F,IC50,'=',630.96,nM,6.2,,,UO_0000065,16.75,0.35,1.97,13.87,0,CHEMBL4414134,Activation of full length human 6His-tagged c-Abl expressed in baculovirus expression system using abltide as substrate after 2 hrs by IMAP assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4411335,1,Scientific Literature,J Med Chem,2019,None,,,,6.2,,,,,,,,,,,,,,,,,,,
